"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.788420254E1,-8.688382416E0,1.531165924E0,-9.319769440E0,1.283318201E1
1.789417454E1,-1.118354370E1,1.359173584E0,-1.155417297E1,1.613746931E1
1.790414754E1,-1.050305878E1,-1.042432251E0,-7.176226959E0,1.276319482E1
1.791412054E1,-8.099806366E0,-3.715723114E0,-5.197791138E0,1.031651560E1
1.792409354E1,-6.520590363E0,-4.045786743E0,-5.599405975E0,9.499465055E0
1.793406654E1,-6.455176392E0,-3.089126129E0,-7.251221008E0,1.018784612E1
1.794403954E1,-6.615642700E0,-2.356399841E0,-7.635471954E0,1.037399540E1
1.795401254E1,-6.839127960E0,-1.772913208E0,-6.786886597E0,9.796873082E0
1.796398454E1,-7.219487000E0,-1.077758789E0,-5.744903412E0,9.289051176E0
1.797395754E1,-8.378077698E0,7.918533325E-2,-4.763544159E0,9.637935940E0
1.798393054E1,-8.773106232E0,2.450404358E0,-4.976251831E0,1.037954511E1
1.799390354E1,-8.197253723E0,3.326532440E0,-5.195994873E0,1.025958817E1
1.800387654E1,-8.356821899E0,1.931134186E0,-5.190306702E0,1.002521996E1
1.801384954E1,-8.604107666E0,6.948550415E-1,-6.190077667E0,1.062217274E1
1.802382254E1,-8.410560150E0,5.328918457E-2,-7.356901245E0,1.117427213E1
1.803379454E1,-8.327482910E0,-5.186714172E-1,-7.650740204E0,1.132032762E1
1.804376754E1,-8.194858704E0,-6.625222778E-1,-8.053851929E0,1.150909101E1
1.805374054E1,-7.204368439E0,-4.216731262E-1,-7.427254944E0,1.035590888E1
1.806371354E1,-6.991810455E0,-9.205856323E-1,-5.937552795E0,9.218862432E0
1.807368654E1,-6.967411194E0,-1.121916962E0,-5.300028534E0,8.825747497E0
1.808365954E1,-7.441175995E0,-5.336402893E-1,-6.468947754E0,9.874368698E0
1.809363254E1,-8.856482849E0,-3.070115662E-1,-6.622229004E0,1.106279628E1
1.810360454E1,-8.979526978E0,3.149450684E-1,-6.481970673E0,1.107912627E1
1.811357754E1,-8.086035004E0,8.910969543E-1,-5.808670807E0,9.995932793E0
1.812355054E1,-8.115972748E0,1.212029572E0,-4.957540741E0,9.587243583E0
1.813352354E1,-8.652307434E0,1.760638733E0,-4.809498596E0,1.005452880E1
1.814349654E1,-8.876840515E0,2.229763184E0,-5.142256622E0,1.049823531E1
1.815346954E1,-8.118068390E0,3.701352997E0,-5.050198059E0,1.025219727E1
1.816344254E1,-8.349487152E0,4.887336731E0,-2.301015015E0,9.944579736E0
1.817341454E1,-8.206534424E0,3.175197144E0,-1.505868530E-1,8.800668188E0
1.818338754E1,-7.856113129E0,2.120490417E0,-2.414479065E0,8.487915071E0
1.819336054E1,-9.425000610E0,1.828597412E0,-5.796396332E0,1.121483907E1
1.820333354E1,-9.306447144E0,2.310295715E0,-6.818171539E0,1.176583562E1
1.821330654E1,-8.709039459E0,3.125650177E0,-6.101611633E0,1.108362404E1
1.822327921E1,-8.607700195E0,3.763922882E0,-5.080135803E0,1.068023398E1
1.823325121E1,-8.560697937E0,3.290906525E0,-4.246219940E0,1.010673037E1
1.824322421E1,-8.699758759E0,2.373464355E0,-4.277355194E0,9.980726575E0
1.825319721E1,-9.050030365E0,1.043480072E0,-4.826413422E0,1.030951826E1
1.826317021E1,-9.015302582E0,-1.107696533E-1,-6.360423431E0,1.103371818E1
1.827314321E1,-8.509055328E0,8.994795227E-1,-8.036038971E0,1.173844148E1
1.828311621E1,-8.740324402E0,2.125729523E0,-6.583010559E0,1.114665980E1
1.829308921E1,-9.299262085E0,2.702779541E0,-4.743785248E0,1.078354260E1
1.830306121E1,-9.389225006E0,3.073259125E0,-3.602109375E0,1.051559127E1
1.831303421E1,-9.162147217E0,3.165167999E0,-1.238823853E0,9.772303445E0
1.832300721E1,-9.386380920E0,3.076851654E0,1.613644409E-1,9.879129585E0
1.833298021E1,-9.170080719E0,3.389252014E0,-2.478845215E0,1.008573662E1
1.834295321E1,-9.449699249E0,3.683090973E0,-3.477119293E0,1.072158261E1
1.835292621E1,-9.517657928E0,4.961133270E0,-5.300776978E0,1.197066800E1
1.836289921E1,-9.552236023E0,6.274951172E0,-5.618416443E0,1.273525927E1
1.837287121E1,-9.203610992E0,6.349645844E0,-4.405189362E0,1.201790959E1
1.838284421E1,-8.568631439E0,4.855752411E0,-3.357218628E0,1.040532042E1
1.839281721E1,-7.873776398E0,3.522774353E0,-3.445085907E0,9.288428867E0
1.840279021E1,-7.619604950E0,2.678979034E0,-3.434458008E0,8.776719778E0
1.841276321E1,-8.201295319E0,8.725355530E-1,-3.446732483E0,8.938821399E0
1.842273621E1,-9.237141266E0,2.682421875E-1,-4.756209412E0,1.039318337E1
1.843270921E1,-9.227561188E0,1.301842804E0,-5.839506683E0,1.099738689E1
1.844268121E1,-8.400081940E0,2.828817444E0,-7.225025482E0,1.143523406E1
1.845265421E1,-7.003186798E0,3.442092133E0,-6.528823242E0,1.017438728E1
1.846262721E1,-5.802683258E0,3.022664337E0,-6.597979431E0,9.291983925E0
1.847260021E1,-5.636229401E0,3.079096985E0,-8.278385010E0,1.047757503E1
1.848257321E1,-4.959636383E0,3.305276642E0,-8.218659210E0,1.015230052E1
1.849254621E1,-4.754562836E0,2.725981293E0,-5.868546295E0,8.029737068E0
1.850251821E1,-4.794380035E0,2.229164429E0,-4.645439758E0,7.038136438E0
1.851249121E1,-6.253545685E0,3.115022278E-1,-4.930297394E0,7.969422793E0
1.852246421E1,-8.653205566E0,-4.658312988E-1,-2.908601532E0,9.140838487E0
1.853243721E1,-9.786947937E0,3.227887573E0,-4.082161102E0,1.108456798E1
1.854241021E1,-1.000699036E1,5.611680450E0,-7.408394165E0,1.365705377E1
1.855238321E1,-8.863667908E0,3.574716339E0,-8.031697998E0,1.248404495E1
1.856235521E1,-6.982529755E0,1.928589478E0,-9.109157410E0,1.163838167E1
1.857232821E1,-6.586004333E0,3.061284027E0,-1.071831116E1,1.294716598E1
1.858230121E1,-5.873336334E0,4.989873505E0,-9.099577332E0,1.192464779E1
1.859227421E1,-1.088237000E0,2.845732269E0,-5.388943634E0,6.190570685E0
1.860224721E1,3.909120941E0,-1.679058380E0,-1.492830643E1,1.552271872E1
1.861222021E1,9.213340759E-1,3.397933960E-2,-2.003463776E1,2.005584007E1
1.862219321E1,-2.733316040E-1,3.099005585E0,-1.806159073E1,1.832756409E1
1.863216521E1,-1.543440399E0,4.202061768E0,-1.513517624E1,1.578331686E1
1.864213821E1,-1.007854156E0,3.892505493E0,-1.463820969E1,1.518040025E1
1.865211121E1,-1.108444977E0,3.757336578E0,-1.340522369E1,1.396589599E1
1.866208421E1,-1.937271423E0,3.716920624E0,-1.147977768E1,1.222103985E1
1.867205721E1,-2.696492615E0,3.462898865E0,-8.194259949E0,9.295624620E0
1.868203021E1,-2.436632996E0,3.087329865E0,-5.997577972E0,7.172149440E0
1.869200321E1,-1.241368561E0,2.650687866E0,-5.082231445E0,5.864828943E0
1.870197521E1,1.308279419E0,1.806593170E0,-5.869145050E0,6.278713048E0
1.871194821E1,3.338058472E0,1.138981476E0,-7.209308167E0,8.025835620E0
1.872192121E1,5.494474182E0,1.416055298E0,-7.040309601E0,9.042146782E0
1.873189421E1,6.109245758E0,2.221979370E0,-5.464686127E0,8.492518503E0
1.874186721E1,5.383255463E0,2.481838989E0,-4.741240540E0,7.590673620E0
1.875184021E1,4.589306488E0,1.674118652E0,-4.305646362E0,6.511758434E0
1.876181221E1,4.407135315E0,8.153544617E-1,-3.444936218E0,5.652895730E0
1.877178521E1,5.150489502E0,-5.852828979E-2,-2.111359406E0,5.566759040E0
1.878175821E1,6.996899872E0,5.912704468E-2,-2.608026581E0,7.467389535E0
1.879173121E1,9.366622009E0,6.908134460E-1,-4.546495514E0,1.043462757E1
1.880170421E1,8.461154938E0,-5.592370605E-1,-7.983348541E0,1.164636179E1
1.881167721E1,7.443571014E0,-1.410516815E0,-1.302965469E1,1.507210034E1
1.882164921E1,7.901618500E0,-2.143093414E0,-1.193019104E1,1.446920463E1
1.883162221E1,8.994196472E0,-2.760260010E0,-7.786358185E0,1.221236993E1
1.884159521E1,8.992998962E0,-3.024460602E0,-7.675738220E0,1.220403005E1
1.885156821E1,8.109236755E0,-2.326162720E0,-7.978857880E0,1.161175813E1
1.886154121E1,6.788982239E0,-1.322350159E0,-5.980663147E0,9.143698456E0
1.887151421E1,5.707481232E0,-6.474037170E-1,-2.014510803E0,6.087095150E0
1.888148621E1,3.886817322E0,1.527423706E0,4.484674072E-1,4.200177983E0
1.889145921E1,1.944755859E0,2.084265747E0,7.110214233E-2,2.851542490E0
1.890143221E1,4.502636719E-1,7.203021240E-1,-3.083587646E-2,8.500137501E-1
1.891140521E1,-2.484683075E0,-1.627266083E0,2.032623138E1,2.054208673E1
1.892137821E1,1.238225098E0,-1.821711731E0,4.393588486E1,4.399106515E1
1.893135121E1,5.509592743E0,-2.110610962E-2,2.140234360E1,2.210014410E1
1.894132421E1,6.222560120E0,-5.936654663E-1,5.566923523E0,8.370384139E0
1.895129621E1,6.553521881E0,-2.949466553E0,-1.673220520E0,7.378866370E0
1.896126921E1,6.577023010E0,-3.261567535E0,-2.337239685E0,7.704397693E0
1.897124221E1,6.523135071E0,-2.178869019E0,-2.480192413E0,7.310958607E0
1.898121521E1,6.333629150E0,-1.149759064E0,-2.531385956E0,6.916987710E0
1.899118821E1,6.028713226E0,-7.469467163E-2,1.306782532E-1,6.030591950E0
1.900116121E1,4.648283844E0,9.620494080E-1,1.089703949E1,1.188602336E1
1.901113321E1,2.751428375E0,2.216590576E0,2.849549332E1,2.871370354E1
1.902110621E1,1.623074799E0,4.254003754E0,2.931938004E1,2.967080999E1
1.903107921E1,1.747166748E0,4.378993835E0,7.029532013E0,8.464189210E0
1.904105221E1,3.613036652E0,1.764680328E0,8.743318176E-1,4.114922434E0
1.905102521E1,4.720882874E0,-8.885522461E-1,6.841522980E0,8.359587124E0
1.906099821E1,4.698579254E0,-2.235301666E0,1.125748993E1,1.240178616E1
1.907097121E1,3.933071136E0,-1.669927368E0,9.050479431E0,1.000844063E1
1.908094321E1,3.263064423E0,-2.609074402E-1,6.730004883E0,7.483891223E0
1.909091621E1,2.931952972E0,5.581892395E-1,7.983797607E0,8.523435205E0
1.910088921E1,3.035088501E0,8.921447754E-1,9.097332001E0,9.631673481E0
1.911086221E1,3.438499603E0,1.229692841E0,9.470655670E0,1.015030752E1
1.912083521E1,3.287763062E0,1.530567169E0,9.373657379E0,1.005074497E1
1.913080721E1,3.113525391E0,1.732197876E0,8.570128326E0,9.281252576E0
1.914078021E1,2.826123047E0,2.089654541E0,9.115893402E0,9.770012287E0
1.915075321E1,2.553839264E0,2.238594818E0,8.334069214E0,8.999450617E0
1.916072621E1,2.723885651E0,2.201771393E0,6.746770020E0,7.601727172E0
1.917069921E1,2.354753265E0,2.316582642E0,7.102879486E0,7.833410181E0
1.918067221E1,1.794618073E0,2.310445404E0,7.695946198E0,8.233249654E0
1.919064521E1,1.064137115E0,2.142195282E0,8.310717773E0,8.648087554E0
1.920061721E1,6.038442993E-1,1.926044769E0,8.911268921E0,9.137012103E0
1.921059021E1,6.039939880E-1,1.759141846E0,9.283395081E0,9.467883237E0
1.922056321E1,9.684860229E-1,1.693428497E0,9.448052673E0,9.647350132E0
1.923053554E1,1.369352417E0,1.733994141E0,9.760752411E0,1.000770450E1
1.924050854E1,1.773511963E0,1.881587219E0,1.008138565E1,1.040769195E1
1.925048154E1,1.996548157E0,2.315834198E0,1.066068100E1,1.109051000E1
1.926045354E1,2.097737732E0,2.736160126E0,1.087832840E1,1.141162147E1
1.927042654E1,2.372416534E0,2.674488373E0,1.029319519E1,1.089638084E1
1.928039954E1,2.277214508E0,2.228565674E0,9.902807007E0,1.040277835E1
1.929037254E1,1.490600281E0,1.929038544E0,9.882748718E0,1.017898822E1
1.930034554E1,3.613485718E-1,2.287393341E0,9.925709381E0,1.019227393E1
1.931031854E1,-4.023632813E-1,3.124153290E0,9.935588837E0,1.042296290E1
1.932029054E1,-5.388793945E-1,3.705095215E0,1.024394760E1,1.090672196E1
1.933026354E1,-1.428030396E-1,3.475772095E0,1.051428543E1,1.107481749E1
1.934023654E1,2.697390747E-1,2.953657837E0,1.041384430E1,1.082797335E1
1.935020954E1,7.557783508E-1,2.616259460E0,1.020113663E1,1.055837123E1
1.936018254E1,1.184935913E0,2.596051483E0,1.005069946E1,1.044797187E1
1.937015554E1,1.288071442E0,2.908002777E0,9.905351715E0,1.040344178E1
1.938012754E1,1.388662262E0,3.235222321E0,9.447304230E0,1.008199403E1
1.939010054E1,1.412762146E0,3.338507538E0,8.700207825E0,9.425239819E0
1.940007354E1,1.262025604E0,3.237767029E0,8.136031036E0,8.847081156E0
1.941004654E1,9.807604980E-1,3.051254883E0,7.947572937E0,8.569478578E0
1.942001954E1,7.143145752E-1,2.958447876E0,7.988887024E0,8.548975086E0
1.942999254E1,5.545967102E-1,3.116369476E0,8.198151855E0,8.788004897E0
1.943996554E1,5.739065552E-1,3.376977539E0,8.381819916E0,9.054736392E0
1.944993754E1,5.631289673E-1,3.506158905E0,8.528814240E0,9.238557075E0
1.945991054E1,6.123765564E-1,3.543132019E0,8.816815338E0,9.521818222E0
1.946988354E1,9.687854004E-1,3.606450348E0,8.927435303E0,9.676989736E0
1.947985654E1,1.639540558E0,3.759731598E0,8.740324402E0,9.654892313E0
1.948982954E1,2.777025146E0,4.222269745E0,8.602012024E0,9.976674863E0
1.949980254E1,1.769320679E0,3.782783661E0,9.035211182E0,9.953641996E0
1.950977454E1,1.323547668E0,3.800596619E0,8.618328094E0,9.511671369E0
1.951974754E1,1.203946381E0,3.988306274E0,8.580007782E0,9.537956142E0
1.952972054E1,-1.276844788E-1,3.628155212E0,8.504564667E0,9.247022966E0
1.953969354E1,-6.321354675E-1,3.586691437E0,8.473878479E0,9.223370706E0
1.954966654E1,-4.595443726E-1,3.733236694E0,8.421188049E0,9.223049680E0
1.955963954E1,-3.826043701E-1,3.648363190E0,8.718020782E0,9.458373350E0
1.956961154E1,-1.320254517E-1,3.490591278E0,8.979826355E0,9.635296547E0
1.957958454E1,7.423063660E-1,3.465892639E0,9.039103088E0,9.709212902E0
1.958955754E1,9.294172668E-1,3.484454041E0,9.411977692E0,1.007921428E1
1.959953054E1,3.438349915E-1,3.646117859E0,8.895102539E0,9.619524267E0
1.960950354E1,-2.406994629E-1,3.894900513E0,8.342451782E0,9.210031920E0
1.961947654E1,-4.394860840E-1,4.139940948E0,7.989635468E0,9.009247137E0
1.962944854E1,-2.682421875E-1,4.600982208E0,7.270081787E0,8.607849926E0
1.963942154E1,-1.799258423E-1,4.605323181E0,7.376061401E0,8.697566137E0
1.964939454E1,-1.058299255E-1,4.606071625E0,7.698341217E0,8.971708493E0
1.965936754E1,-1.389111328E-1,4.968468018E0,7.964038696E0,9.387805020E0
1.966934054E1,-2.421963501E-1,5.366789703E0,8.347541199E0,9.926859264E0
1.967931354E1,-2.984793091E-1,5.126239929E0,8.502019958E0,9.932359694E0
1.968928554E1,-2.327659607E-1,4.259991302E0,8.380023651E0,9.403536690E0
1.969925854E1,-6.351292419E-1,3.056943054E0,7.658374329E0,8.270368030E0
1.970923154E1,-1.429527283E0,2.642005920E0,6.304290161E0,6.983395877E0
1.971920454E1,-1.902094574E0,3.145558777E0,6.584058380E0,7.540711408E0
1.972917754E1,-1.815275116E0,3.199895782E0,9.779912567E0,1.044898304E1
1.973915054E1,-1.346599731E0,2.798430634E0,1.086365891E1,1.129883311E1
1.974912254E1,-6.438111877E-1,3.431913300E0,9.716893616E0,1.032523817E1
1.975909554E1,-7.698490906E-1,3.561094666E0,9.200916595E0,9.896005711E0
1.976906854E1,-1.920955353E0,2.928659821E0,9.269923096E0,9.909520272E0
1.977904154E1,-3.027005310E0,2.460283813E0,8.873697052E0,9.693206743E0
1.978901454E1,-3.889811096E0,2.686014404E0,5.416785736E0,7.189358209E0
1.979898754E1,-4.200415192E0,3.598666534E0,4.498894501E0,7.129792447E0
1.980895954E1,-4.260739746E0,4.625830536E0,4.906047821E0,7.976309708E0
1.981893254E1,-4.366719360E0,5.330565033E0,4.530179443E0,8.246556089E0
1.982890554E1,-4.454736328E0,5.911956024E0,4.298161926E0,8.559795309E0
1.983887854E1,-5.057981873E0,5.844147034E0,5.663323059E0,9.581777666E0
1.984885154E1,-6.015390930E0,5.089865570E0,7.125332794E0,1.062365413E1
1.985882454E1,-7.048542480E0,4.286037140E0,8.401279449E0,1.177427543E1
1.986879754E1,-7.777825928E0,3.617677002E0,9.712402954E0,1.295812233E1
1.987876954E1,-7.798183594E0,2.652334442E0,1.044168640E1,1.329944962E1
1.988874254E1,-7.492519226E0,1.063688049E0,1.427207108E1,1.615429631E1
1.989871554E1,-7.385641479E0,-1.604663086E-1,1.596564926E1,1.759191308E1
1.990868854E1,-7.100035400E0,5.813909912E-1,6.968758392E0,9.965546232E0
1.991866154E1,-6.738088074E0,7.364685059E-1,2.563419342E0,7.246746544E0
1.992863354E1,-5.955066376E0,1.659000092E0,3.083587646E0,6.908227676E0
1.993860654E1,-5.156926117E0,3.005749512E0,5.088069305E0,7.843268857E0
1.994857954E1,-4.542004852E0,4.007316742E0,5.381159821E0,8.102177273E0
1.995855254E1,-5.865552521E0,3.820505219E0,1.629137192E1,1.773160358E1
1.996852554E1,-6.551725616E0,3.087928619E0,1.864777176E1,2.000499446E1
1.997849854E1,-6.842870178E0,3.133134613E0,1.032747391E1,1.277881536E1
1.998847054E1,-6.992109833E0,3.707939301E0,4.469106445E0,9.089077301E0
1.999844354E1,-6.952741699E0,4.064647522E0,1.410816193E0,8.176330408E0
2.000841654E1,-6.959627380E0,4.323010254E0,7.059320068E-1,8.223330890E0
2.001838954E1,-7.618407440E0,3.996988220E0,5.181475067E0,1.004309368E1
2.002836254E1,-8.147706757E0,2.994073792E0,7.267986145E0,1.132136148E1
2.003833554E1,-8.166268158E0,2.521057434E0,5.275778961E0,1.004377966E1
2.004830754E1,-7.663463745E0,3.563339996E0,3.628005524E0,9.197200258E0
2.005828054E1,-7.551197205E0,4.882397003E0,2.773432617E0,9.410117332E0
2.006825354E1,-8.694070587E0,5.438640289E0,2.007475433E0,1.044967125E1
2.007822654E1,-1.013437546E1,4.915627899E0,2.806813202E0,1.160806461E1
2.008819954E1,-1.069286407E1,4.418062592E0,1.145268402E0,1.162618849E1
2.009817254E1,-1.169083878E1,3.899690552E0,2.579136658E-1,1.232679265E1
2.010814454E1,-1.224917770E1,4.129462738E0,-1.052311707E-1,1.292694436E1
2.011811754E1,-1.184412003E1,4.254901886E0,-5.903723145E-1,1.259904396E1
2.012809054E1,-1.077893509E1,3.419489136E0,-6.057902527E-1,1.132454544E1
2.013806354E1,-8.967102814E0,2.851570129E0,7.276368713E-1,9.437681945E0
2.014803654E1,-7.185807037E0,3.460354156E0,1.681453400E0,8.150899288E0
2.015800954E1,-5.899382172E0,3.830234985E0,1.665885773E0,7.228318301E0
2.016798154E1,-3.665876770E0,3.813469849E0,1.851948853E0,5.604544525E0
2.017795454E1,-5.337600403E0,3.967499542E0,-5.730084229E-1,6.675280468E0
2.018792754E1,-9.498048706E0,4.325704651E0,-1.152603149E0,1.050014971E1
2.019790054E1,-1.387689285E1,6.527326355E0,-5.168751526E-1,1.534409673E1
2.020787354E1,-1.412687302E1,5.889502716E0,-1.980232086E0,1.543295508E1
2.021784654E1,-1.369367386E1,3.793112183E0,-2.453847198E0,1.441963140E1
2.022782404E1,-1.296603699E1,2.292033691E0,-1.316362610E0,1.323269980E1
2.023779604E1,-1.183798279E1,1.466799774E0,-1.420545959E0,1.201279688E1
2.024776904E1,-1.083866089E1,1.391805725E0,-1.776356049E0,1.107109452E1
2.025774204E1,-9.886191559E0,1.955383759E0,-1.646426239E0,1.021131865E1
2.026771504E1,-7.098837891E0,4.639601898E0,-7.625143433E-1,8.514742116E0
2.027768804E1,-4.829706573E0,4.378993835E0,-1.509461060E0,6.691795371E0
2.028766004E1,-2.779420166E0,2.328408051E0,8.442443848E-2,3.626815131E0
2.029763304E1,-4.106111298E0,3.258274384E0,-8.412506104E-2,5.242478324E0
2.030760604E1,-7.053781586E0,5.046006775E0,-9.092092896E-1,8.720360117E0
2.031757904E1,-1.040680893E1,5.808670807E0,-1.116528168E0,1.197033683E1
2.032755204E1,-1.185774170E1,4.540358276E0,-2.685864716E0,1.297824182E1
2.033752504E1,-1.105136856E1,1.754950562E0,2.551294556E0,1.147700756E1
2.034749704E1,-9.736203461E0,-2.404000854E-1,7.295828247E-1,9.766460010E0
2.035747004E1,-7.861501923E0,2.002835083E-1,-3.440894623E0,8.583885004E0
2.036744304E1,-9.257947998E0,2.371668091E0,-2.261796570E-1,9.559579902E0
2.037741604E1,-9.604477386E0,5.327571259E0,-2.635419617E0,1.129488548E1
2.038738904E1,-9.496402130E0,4.968617706E0,-3.483705597E0,1.126965039E1
2.039736204E1,-1.116483261E1,4.679718475E0,-3.270698547E0,1.253996496E1
2.040733404E1,-1.132919083E1,3.853586426E0,-3.201093292E0,1.238740051E1
2.041730704E1,-1.093161758E1,3.128194885E0,-2.591560822E0,1.166199184E1
2.042728004E1,-1.051922516E1,2.329306183E0,-1.246907043E0,1.084594590E1
2.043725304E1,-9.418264618E0,1.908231812E0,-9.373507690E-1,9.655241246E0
2.044722604E1,-7.401209106E0,2.234403534E0,-1.545086975E0,7.884018591E0
2.045719904E1,-6.886429596E0,1.928888855E0,-2.245181122E0,7.495622927E0
2.046717104E1,-8.562943268E0,8.322692871E-1,-3.126997375E0,9.153948993E0
2.047714404E1,-9.558522949E0,4.061054993E-1,-1.998045044E0,9.773559569E0
2.048711704E1,-9.635163574E0,1.742227020E0,-8.705895996E-1,9.830038573E0
2.049709004E1,-9.279802551E0,3.457061005E0,-4.327500916E-1,9.912279194E0
2.050706304E1,-8.601562958E0,4.713697815E0,1.541793823E-2,9.808469306E0
2.051703604E1,-8.242759094E0,5.424120483E0,1.368154907E-1,9.868276394E0
2.052700804E1,-7.731422424E0,5.745352478E0,-1.018182678E0,9.686106739E0
2.053698104E1,-8.145760803E0,4.806804199E0,-1.722019043E0,9.613747202E0
2.054695404E1,-8.953181763E0,3.899391174E0,-2.039359131E0,9.976156618E0
2.055692704E1,-9.013206940E0,3.405268707E0,-2.950514374E0,1.007667055E1
2.056690004E1,-8.646918640E0,3.384461975E0,-3.323987732E0,9.862691279E0
2.057687204E1,-7.882009277E0,3.672612762E0,-2.910248108E0,9.169716397E0
2.058684504E1,-7.160659332E0,3.767515411E0,-2.262095947E0,8.401564885E0
2.059681804E1,-8.358019409E0,3.616180115E0,8.403524780E-1,9.145460041E0
2.060679104E1,-9.284143524E0,4.804409180E0,-1.596280518E0,1.057477092E1
2.061676404E1,-9.709409180E0,5.758974152E0,-2.717299347E0,1.161129302E1
2.062673704E1,-9.460027771E0,6.621480560E0,-2.433190155E0,1.180070102E1
2.063670904E1,-8.375233612E0,5.921685791E0,-8.515791321E-1,1.029252582E1
2.064668204E1,-8.151898041E0,3.963607635E0,6.256988525E-2,9.064631385E0
2.065665504E1,-8.479566650E0,2.835403748E0,-1.179547119E-1,8.941838642E0
2.066662804E1,-7.298822021E0,4.543202362E0,-2.603685608E0,8.982909849E0
2.067660104E1,-6.529122620E0,4.660558319E0,-5.342540131E0,9.638100491E0
2.068657404E1,-7.023544464E0,3.720962219E0,-6.515500946E0,1.027752350E1
2.069654604E1,-7.966733093E0,3.177891541E0,-6.959777069E0,1.104564745E1
2.070651904E1,-8.849597168E0,3.085234222E0,-6.800807648E0,1.157950884E1
2.071649204E1,-9.892179108E0,3.347788239E0,-4.802014160E0,1.149444360E1
2.072646504E1,-1.082264420E1,3.075055389E0,-2.245630188E0,1.147294417E1
2.073643804E1,-1.107352249E1,2.715802460E0,-6.177653503E-1,1.141841133E1
2.074641104E1,-1.087608307E1,3.650758209E0,-1.609303436E0,1.158477777E1
2.075638304E1,-9.699978790E0,3.890110474E0,-4.025129700E0,1.119929539E1
2.076635604E1,-8.450377350E0,3.339106293E0,-4.914131012E0,1.032991732E1
2.077632904E1,-6.383026428E0,3.081641693E0,-4.700525208E0,8.504967909E0
2.078630204E1,-5.802982635E0,3.053799591E0,-6.620283051E0,9.318178313E0
2.079627504E1,-6.428082733E0,4.279899902E0,-8.412655792E0,1.141974467E1
2.080624804E1,-7.341333618E0,4.614304504E0,-7.085216217E0,1.119764592E1
2.081622004E1,-8.093220062E0,4.331392822E0,-5.749394073E0,1.083128372E1
